KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Удранка             ;             ;     ; 933 ;    ;    ; 115 ; 4948 ;    5    ;   ;      ;    ;12.07.22; Маладзечанскі р-н    ; ДАЛ Купалінка, мачта                                 ; 54.173287; 27.286610;Y
$;V;R  ;MIO; Пруды?              ;             ; 111 ; 934 ;    ;    ;     ;      ;         ;   ;      ;    ;15.02.17; Стаўбцкоўскі р-н     ; односекторная БС? вежа? *пітон*                      ; 53.791450; 26.524950;*
$;V;R  ;MIO; Петравінка          ; PETROVINKA  ; 112 ; 936 ;123 ;    ; 112 ; 3947 ;123456789;112; 5936 ;123 ;10.12.08; Чэрвенскі р-н        ; апорная мачта                                        ; 53.711330; 28.134573;G
$;V;R  ;MIO; Петравінка          ;             ;     ; 936 ;    ;    ; 112 ; 4947 ;1        ;112; 5936 ;4   ;21.10.19; Чэрвенскі р-н        ; апорная мачта                                        ; 53.711330; 28.134573;G
$;V;R  ;MIO; Копішча             ;             ; 108 ; 943 ;123 ;    ; 108 ; 3943 ;123456789;108; 2943 ;123 ;30.10.20; Менскі р-н           ; вул. Амеліі Эрхарт, вежа МТС 40м                     ; 53.960445; 27.667885;Y*
$;V;R  ;MIO; Копішча             ;             ;     ; 943 ;    ;    ; 108 ; 4943 ;123      ;   ;      ;    ;30.10.20; Менскі р-н           ; вул. Амеліі Эрхарт, вежа МТС 40м                     ; 53.960445; 27.667885;Y*
$;V;R  ;MIO; Бор                 ;             ; 111 ; 947 ;123 ;    ; 111 ; 2947 ;123456   ;111; 5947;12346;15.09.22; Пухавіцкі р-н        ; вежа 40м                                             ; 53.517837; 28.010487;Y
$;V;R  ;MIO; Салігорск?          ;             ; 117 ; 948 ; 2  ;    ;     ;      ;         ;117; 5948 ; 2  ;28.02.17; Лясны пр-д           ; б-ца спелеалячэння ці сан."Бярозка"? *пітон*         ; 52.769720; 27.530650;*
$;V;R  ;MIO; Бараўляны           ; BOROVLYANY  ; 116 ; 949 ;123 ;    ; 116 ; 3630 ;123456789;116; 5949 ;1234;04.01.14; 40 гадоў Перамогі 21 ; кафедра ППС БДАТУ, мачта                             ; 53.989879; 27.676388;G
$;V;R  ;MIO; Бараўляны           ;             ; 116 ; 949 ;   7;    ; 116 ; 4630 ;1234567  ;   ;      ;    ;25.05.19; 40 гадоў Перамогі 21 ; кафедра ППС БДАТУ, мачта                             ; 53.989879; 27.676388;G
$;V;R  ;MIO; Карпавічы           ;             ; 115 ; 953 ;123 ;    ; 115 ; 2953 ;123456   ;115;5953;123456;19.06.23; Вілейскі р-н         ; апорная мачта                                        ; 54.297329; 27.321216;G
$;V;R  ;MIO; Копішча             ;             ;     ; 955 ;    ;    ; 108 ; 3955 ;123456789;108; 5955 ;123 ;25.02.21; Менскі р-н           ; Міля 1, апора асвятлення                             ; 53.957681; 27.661669;G
$;V;R  ;MIO; Копішча             ;             ;     ; 955 ;    ;    ; 108 ; 2955 ;123      ;   ;      ;    ;03.03.22; Менскі р-н           ; Міля 1, апора асвятлення                             ; 53.957681; 27.661669;G
$;V;R  ;MIO; Юшкавічы?           ;             ; 117 ; 957 ;  3 ;  6 ;     ;      ;         ;   ;      ;    ;28.02.17; Любанскі р-н         ; Р55, у р-не ААТ "Забалоцкі" *пітон*                  ; 52.818100; 27.841400;*
$;V;R  ;MIO; Самахвалавічы      ;SAMOHVALOVICHI; 112 ; 959 ;123 ;456 ; 112 ; 3969 ;123456789;112; 5959 ;123 ;11.02.14; Менскі р-н           ; трыподы                                              ; 53.738586; 27.507792;G
$;V;R  ;MIO; Самахвалавічы       ;             ;     ; 959 ;    ;    ; 112 ; 4969 ;123      ;112; 5959 ;456 ;10.08.19; Менскі р-н           ; трыподы                                              ; 53.738586; 27.507792;G
$;V;R  ;MIO; Прылессе            ;             ; 106 ; 960 ;12  ;    ; 106 ; 1961 ;12       ;106; 5960 ;126 ;13.02.22; Менскі р-н           ; слуп, комплекс у Прылессе                            ; 53.819575; 27.747311;Y
$;V;R  ;MIO; Хадакова            ; HODAKOVO    ; 112 ; 961 ;123 ;    ; 112 ; 3706 ;123456789;112; 5961 ;123 ;05.05.14; Менскі р-н           ; апорная мачта                                        ; 53.789556; 27.395335;G
$;V;R  ;MIO; Хадакова            ;             ;     ; 961 ;    ;    ; 112 ; 4706 ;123      ;112; 5961 ; 580;08.07.19; Менскі р-н           ; апорная мачта                                        ; 53.789556; 27.395335;G
$;V;R  ;MIO; Данілавічы          ;             ; 111 ; 963 ;12  ;    ; 111 ; 3904 ;12 45 78 ;111; 1904 ;1245;11.10.22; Дзяржынскі р-н       ; Лясная, слуп                                         ; 53.596504; 27.344066;G
$;V;R  ;MIO; Данілавічы          ;             ;     ; 963 ;    ;    ; 111 ; 4904 ;12       ;   ;      ;    ;09.02.23; Дзяржынскі р-н       ; Лясная, слуп                                         ; 53.596504; 27.344066;G
$;V;R  ;MIO; Калодзішчы          ;             ; 108 ; 964 ;1   ;    ; 108 ; 3964 ;1  4     ;108; 5964 ;1   ;15.02.17; Хутарская 1          ; крама-склад "Экабуд.белы", усярэдзіне                ; 53.933240; 27.793180;G
$;V;R  ;MIO; Калодзішчы          ;             ;     ; 964 ;    ;    ; 108 ; 4964 ;1        ;   ;      ;    ;05.03.21; Хутарская 1          ; крама-склад "Экабуд.белы", усярэдзіне                ; 53.933240; 27.793180;G
$;V;R  ;MIO; Яршэвічы            ;             ; 111 ; 965 ;123 ;    ; 111 ; 2965 ; 23  6  9;111; 5965 ;123 ;19.04.20; Валожынскі р-н       ; слуп                                                 ; 54.037806; 26.892872;G
$;V;R  ;MIO; Яршэвічы            ;             ;     ; 965 ;    ;    ; 111 ; 1965 ;  3      ;111; 5965 ;45  ;05.08.20; Валожынскі р-н       ; слуп                                                 ; 54.037806; 26.892872;G
$;V;R  ;MIO; М2, Вялікі Камень   ; MINSK-2     ; 112 ; 967 ;12  ;    ; 112 ; 3705 ;12 45 78 ;112; 5967 ;12  ;21.03.14; Менскі р-н           ; слуп                                                 ; 53.919857; 27.992766;G
$;V;R  ;MIO; М2, Вялікі Камень   ;             ;     ; 967 ;    ;    ; 112 ; 4705 ;12       ;   ;      ;    ;01.03.22; Менскі р-н           ; слуп                                                 ; 53.919857; 27.992766;G
$;V;R  ;MIO; Лясны               ;             ; 116 ; 971 ;123 ;    ; 116 ; 2971 ; 23 56789;116; 5971 ; 23 ;06.12.18; Менскі р-н           ; Галоўны корпус НДІ анкалогіі, трубастойкі            ; 54.0083  ; 27.6961  ;G
$;V;R  ;MIO; Лясны               ;             ;     ; 971 ;    ;    ; 116 ; 1971 ; 23      ;   ;      ;    ;17.09.21; Менскі р-н           ; Галоўны корпус НДІ анкалогіі, трубастойкі            ; 54.0083  ; 27.6961  ;G
$;V;R  ;MIO; Шыйка               ;             ; 113 ; 972 ;123 ;    ; 113 ; 3709 ;12345678 ;113; 5972 ;1234;01.11.14; Крупскі р-н          ; вежа 70м                                             ; 54.361755; 29.201167;G
$;V;R  ;MIO; Шыйка               ;             ;     ; 972 ;    ;    ; 113 ; 4709 ; 2       ;113; 5972 ;56  ;02.03.20; Крупскі р-н          ; вежа 70м                                             ; 54.361755; 29.201167;G
$;V;R  ;MIO; Свір                ;             ; 115 ; 973 ;123 ;    ; 115 ; 3978 ;12345 78 ;115; 5973 ;1234;10.07.14; Мядзелскі р-н        ; Гурыновіча 27, пошта, мачта                          ; 54.848519; 26.391732;G
$;V;R  ;MIO; Свір                ;             ;     ; 973 ;    ;    ; 115 ; 4978 ;1        ;   ;      ;    ;07.06.21; Мядзелскі р-н        ; Гурыновіча 27, пошта, мачта                          ; 54.848519; 26.391732;G
$;V;R  ;MIO; Міханавічы          ;             ; 112 ; 975 ; 23 ;    ; 112 ; 2975 ;123456789;112; 5975 ;123 ;24.03.22; Менскі р-н           ; Вакзальная 17А, слуп                                 ; 53.744592; 27.694352;G
$;V;R  ;MIO; Міханавічы          ;             ;     ; 975 ;    ;    ; 112 ; 4905 ;123      ;112; 5975 ;4 6 ;24.03.22; Менскі р-н           ; Вакзальная 17А, слуп                                 ; 53.744592; 27.694352;G
$;V;R  ;MIO; Даўжаны             ;             ; 116 ; 977 ;123 ;    ; 116 ; 2977 ;123456789;116; 5977 ;123 ;09.05.20; Валожынскі р-н       ; СТ "Заранак", вежа 40м                               ; 54.033243; 27.182229;G
$;V;R  ;MIO; Даўжаны             ;             ;     ; 977 ;    ;    ; 116 ; 1977 ;12       ;116; 5977 ; 56 ;09.05.20; Валожынскі р-н       ; СТ "Заранак", вежа 40м                               ; 54.033243; 27.182229;G
$;V;R  ;MIO; Дзякшняны           ; DEKSHNJANY  ; 115 ; 978 ;123 ;    ; 115 ; 2978 ;123456789;115; 5978 ;123 ;15.10.20; Маладзечанскі р-н    ; апорная мачта 39м                                    ; 54.167110; 27.190840;G
$;V;R  ;MIO; Дзякшняны           ;             ;     ; 978 ;    ;    ; 115 ; 1978 ;1        ;115; 5978 ;45  ;07.12.22; Маладзечанскі р-н    ; апорная мачта 39м                                    ; 54.167110; 27.190840;G
$;V;R  ;MIO; Слуцк               ;             ;     ; 979?;    ;    ; 117 ; 3979 ;123456789;117; 5979 ;123 ;18.10.15; Сацыялістычная 144   ; крама "Мэбля", мачта                                 ; 53.030690; 27.589993;G
$;V;R  ;MIO; Раз’езд Фалічы      ;             ; 117 ; 979 ;1 3 ;    ; 117 ; 2979 ;1        ;117; 1979 ;1   ;25.07.23; Менскі р-н           ; апорная мачта                                        ; 53.118933; 28.325474;G
$;V;R  ;MIO; Анятова             ;             ; 111 ; 980 ;123 ;    ; 111 ; 2980 ;1234567 9;111; 5980 ;123 ;13.06.20; Пухавіцкі р-н        ; слуп                                                 ; 53.613238; 27.866478;G
$;V;R  ;MIO; Анятова             ;             ;     ; 980 ;    ;    ; 111 ; 4980 ;  3 5    ;111; 5980 ;4   ;29.12.20; Пухавіцкі р-н        ; слуп                                                 ; 53.613238; 27.866478;G
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ; 981 ;1   ;    ; 113 ; 3853 ;123456789;   ;      ;    ;23.06.15; Гагарына 119         ; Барысаў-Арэна, усярэдзіне                            ; 54.192900; 28.475800;G
$;V;R  ;MIO; Барысаў             ;             ; 113 ; 981 ;    ;    ; 113 ; 6131 ; 23 56  9;   ;      ;    ;26.05.18; Гагарына 119         ; Барысаў-Арэна, паўночна-заходняя мачта асвятлення?   ; 54.193400; 28.475129;*
$;V;R  ;MIO; Барысаў             ;             ; 113 ; 982 ;    ;    ; 113 ; 6141 ; 23 56 89;   ;      ;    ;26.05.18; Гагарына 119         ; Барысаў-Арэна, паўднёва-заходняя мачта асвятлення?   ; 54.192326; 28.475100;*
$;V;R  ;MIO; Барысаў             ;             ;     ; 982 ;    ;    ; 113 ; 4614 ;5        ;   ;      ;    ;16.07.19; Гагарына 119         ; Барысаў-Арэна, паўднёва-заходняя мачта асвятлення?   ; 54.192326; 28.475100;*
$;V;R  ;MIO; Вынішчы             ;             ; 117 ; 984 ;123 ;456 ; 117 ; 3984 ; 23 56 89;117; 5984 ; 23 ;15.02.17; Слуцкі р-н           ; апорная мачта 39м                                    ; 53.156534; 27.578771;G
$;V;R  ;MIO; Ждановічы           ; ZHDANOVICHI ; 102 ; 992 ;123 ;  6 ; 102 ; 3520 ;123456789;102; 2520 ;123 ;11.12.06; Менскі р-н           ; Лінейная 1А, ЧПУП "Дарыда", мачта                    ; 53.947199; 27.418394;G
$;V;R  ;MIO; Ждановічы           ;             ;     ; 992 ;    ;    ; 102 ; 6553 ;1 3      ;102; 2520 ;4 6 ;25.05.19; Менскі р-н           ; Лінейная 1А, ЧПУП "Дарыда", мачта                    ; 53.947199; 27.418394;G
$;V;R  ;MIO; Пашкавічы           ;             ; 105 ; 999 ;123 ;    ; 105 ; 3998 ;123456789;105; 5998 ;123 ;24.07.18; Менскі р-н           ; дом 58Б, закінутая крама, слуп                       ; 53.805832; 27.609993;Y
$;V;R  ;MIO; Пашкавічы           ;             ;     ; 999 ;    ;    ; 105 ; 2998 ;1  4  7  ;105; 5998 ;   4;22.07.23; Менскі р-н           ; дом 58Б, закінутая крама, слуп                       ; 53.805832; 27.609993;Y
$;V;R  ;MIO; Пашкавічы           ;             ;     ; 999 ;    ;    ; 105 ; 4998 ;12 4     ;105; 5998 ;5678;20.06.19; Менскі р-н           ; дом 58Б, закінутая крама, слуп                       ; 53.805832; 27.609993;Y
$;V;R  ;MIO; Валяр'янава         ; VALER'YANOVO; 108 ;1026 ;123 ; 56 ; 108 ; 3081 ;123456789;108; 5933 ;123 ;25.09.15; Менскі р-н           ; закінутыя крама і кафэ "Лаванда", слуп               ; 53.965524; 27.664667;G
$;V;R  ;MIO; Валяр'янава         ;             ;     ;1026 ;    ;    ; 108 ; 4081 ;123      ;   ;      ;    ;25.05.19; Менскі р-н           ; закінутыя крама і кафэ "Лаванда", слуп               ; 53.965524; 27.664667;G
$;V;R  ;MIO; Копішча             ;             ; 108 ;1151 ;1   ;    ; 108 ; 2151 ;1  4  7  ;108; 6151 ;1   ;21.02.21; Менскі р-н           ; Нябесная/Міля, апора асвятлення                      ; 53.957242; 27.660286;G
$;V;R  ;MIO; Копішча             ;             ;     ;1151 ;    ;    ; 108 ; 4151 ;1        ;   ;      ;    ;22.07.21; Менскі р-н           ; Нябесная/Міля, апора асвятлення                      ; 53.957242; 27.660286;G
$;V;R  ;MIO; Калодзішчы          ; KOLODISCHI  ; 108 ;1269 ;123 ;    ; 108 ; 2692 ;123456789;108; 5006 ;123 ;12.04.08; Менская 10           ; пошта                                                ; 53.956910; 27.781622;G
